		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 	Soil 	Wind	Wind	ISS 	Arc.
24/01/21	4:20	-1.9	-1.8	-1.9	90	-3.3	2.0	W	0.33	3.0	W	-2.7	-2.0	-2.8	-4.9	999.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.6	39	6.2	19.2	7.67	 .0733	0.00	-3.3	-3.3	233	1	100.0	10
24/01/21	4:30	-1.9	-1.8	-1.9	90	-3.3	2.0	W	0.33	3.0	W	-2.7	-2.0	-2.8	-4.9	999.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.6	39	6.2	19.2	7.67	 .0733	0.00	-3.3	-2.8	232	1	100.0	10
24/01/21	4:40	-1.9	-1.8	-1.9	90	-3.3	2.0	W	0.33	5.0	W	-2.7	-2.0	-2.8	-4.9	999.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.6	39	6.1	19.2	7.67	 .0733	0.00	-2.8	-2.8	233	1	100.0	10
24/01/21	4:50	-2.0	-1.9	-2.0	90	-3.4	2.0	SSW	0.33	3.0	SSW	-2.8	-2.1	-2.9	-5.0	999.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.141	0.000	20.6	39	6.2	19.2	7.67	 .0733	0.00	-3.3	-2.8	231	1	100.0	10
24/01/21	5:00	-1.9	-1.9	-2.0	91	-3.2	2.0	SSW	0.33	3.0	SSW	-2.7	-2.1	-2.8	-4.9	999.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.141	0.000	20.6	39	6.1	19.2	7.67	 .0733	0.00	-2.8	-2.8	232	1	100.0	10
24/01/21	5:10	-1.8	-1.8	-1.9	91	-3.1	2.0	SSW	0.33	5.0	SSW	-2.6	-1.9	-2.7	-4.8	999.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.6	39	6.1	19.2	7.67	 .0733	0.00	-2.8	-2.8	230	1	100.0	10
24/01/21	5:20	-1.7	-1.7	-1.8	91	-2.9	2.0	SE	0.33	4.0	SE	-2.4	-1.8	-2.5	-4.6	999.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.6	39	6.1	19.2	7.67	 .0733	0.00	-2.8	-2.8	235	1	100.0	10
24/01/21	5:30	-1.7	-1.7	-1.7	91	-2.9	2.0	SE	0.33	3.0	SE	-2.4	-1.8	-2.5	-4.6	998.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.5	39	6.1	19.1	7.67	 .0733	0.00	-2.8	-2.8	231	1	100.0	10
24/01/21	5:40	-1.6	-1.6	-1.7	91	-2.9	2.0	SE	0.33	4.0	SE	-2.3	-1.7	-2.4	-4.6	998.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.5	39	6.1	19.1	7.67	 .0733	0.00	-2.8	-2.8	233	1	100.0	10
24/01/21	5:50	-1.7	-1.6	-1.7	91	-2.9	2.0	SE	0.33	3.0	SE	-2.4	-1.8	-2.5	-4.6	998.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.5	39	6.1	19.1	7.67	 .0733	0.00	-2.8	-2.8	234	1	100.0	10
24/01/21	6:00	-1.7	-1.7	-1.7	91	-3.0	2.0	SE	0.33	3.0	SE	-2.4	-1.8	-2.6	-4.7	998.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.5	39	6.1	19.1	7.67	 .0733	0.00	-2.8	-2.8	234	1	100.0	10
24/01/21	6:10	-1.8	-1.7	-1.8	91	-3.1	3.0	SE	0.50	7.0	SE	-3.6	-1.9	-3.7	-5.8	998.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.8	232	1	100.0	10
24/01/21	6:20	-1.8	-1.8	-1.8	91	-3.1	2.0	SE	0.33	6.0	SE	-2.6	-1.9	-2.7	-4.8	998.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.8	233	1	100.0	10
24/01/21	6:30	-1.8	-1.8	-1.9	91	-3.1	1.0	SE	0.17	3.0	SE	-1.8	-1.9	-1.9	-4.1	998.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.8	234	1	100.0	10
24/01/21	6:40	-1.8	-1.8	-1.9	91	-3.1	1.0	SE	0.17	3.0	SE	-1.8	-1.9	-1.9	-4.1	998.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.8	232	1	100.0	10
24/01/21	6:50	-1.8	-1.8	-1.9	91	-3.1	2.0	SE	0.33	4.0	SE	-2.6	-1.9	-2.7	-4.8	998.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.8	234	1	100.0	10
24/01/21	7:00	-1.8	-1.8	-1.8	91	-3.1	1.0	SE	0.17	3.0	SE	-1.8	-1.9	-1.9	-4.0	998.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.2	232	1	100.0	10
24/01/21	7:10	-1.8	-1.7	-1.8	91	-3.1	2.0	SE	0.33	4.0	SE	-2.5	-1.9	-2.6	-4.7	998.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.140	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.2	233	1	100.0	10
24/01/21	7:20	-1.7	-1.7	-1.8	91	-3.0	2.0	SE	0.33	4.0	SE	-2.4	-1.8	-2.6	-4.7	998.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.2	230	1	100.0	10
24/01/21	7:30	-1.7	-1.7	-1.7	91	-2.9	3.0	SE	0.50	4.0	SE	-3.4	-1.8	-3.5	-5.6	998.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.4	39	6.0	19.1	7.67	 .0733	0.00	-2.8	-2.2	229	1	100.0	10
24/01/21	7:40	-1.7	-1.6	-1.7	91	-2.9	2.0	SE	0.33	4.0	SE	-2.4	-1.8	-2.5	-4.6	998.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.139	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-2.8	-2.2	232	1	100.0	10
24/01/21	7:50	-1.6	-1.6	-1.7	91	-2.8	4.0	SE	0.67	8.0	E	-4.0	-1.7	-4.1	-6.2	997.9	0.00	0.0	0	0.00	5	0.0	0.00	0.0	0.138	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-2.2	-2.2	233	1	100.0	10
24/01/21	8:00	-1.4	-1.4	-1.6	91	-2.7	3.0	E	0.50	6.0	E	-3.1	-1.6	-3.2	-5.3	997.9	0.00	0.0	0	0.00	5	0.0	0.00	0.0	0.137	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-2.2	-2.2	232	1	100.0	10
24/01/21	8:10	-1.3	-1.3	-1.5	91	-2.6	3.0	E	0.50	6.0	E	-3.0	-1.4	-3.1	-5.2	997.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.137	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-2.2	-2.2	233	1	100.0	10
24/01/21	8:20	-1.3	-1.3	-1.4	91	-2.6	3.0	E	0.50	7.0	E	-2.9	-1.4	-3.1	-5.1	997.8	0.00	0.0	2	0.03	5	0.0	0.00	0.0	0.136	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-2.2	-2.2	230	1	100.0	10
24/01/21	8:30	-1.1	-1.1	-1.3	91	-2.4	4.0	E	0.67	10.0	E	-3.4	-1.2	-3.6	-5.6	997.7	0.00	0.0	6	0.09	7	0.0	0.00	0.0	0.135	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-2.2	-1.7	230	1	100.0	10
24/01/21	8:40	-1.0	-1.0	-1.2	91	-2.3	3.0	E	0.50	7.0	E	-2.6	-1.1	-2.7	-4.7	997.6	0.00	0.0	12	0.17	14	0.0	0.00	0.0	0.134	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-1.7	-1.7	232	1	100.0	10
24/01/21	8:50	-0.9	-0.9	-1.1	91	-2.2	2.0	E	0.33	4.0	E	-1.6	-1.1	-1.7	-3.6	997.6	0.00	0.0	16	0.23	19	0.0	0.00	0.0	0.134	0.000	20.4	39	6.0	19.0	7.68	 .0733	0.00	-1.7	-1.7	234	1	100.0	10
24/01/21	9:00	-0.8	-0.8	-0.9	91	-2.1	3.0	E	0.50	5.0	E	-2.4	-0.9	-2.5	-4.3	997.5	0.00	0.0	21	0.30	23	0.0	0.00	0.0	0.133	0.000	20.4	39	6.0	19.0	7.68	 .0732	0.00	-1.7	-1.7	234	1	100.0	10
24/01/21	9:10	-0.6	-0.6	-0.8	91	-1.9	4.0	E	0.67	8.0	E	-2.9	-0.7	-3.0	-4.8	997.1	0.00	0.0	24	0.34	25	0.0	0.00	0.0	0.132	0.000	20.4	39	6.0	19.0	7.68	 .0732	0.00	-1.1	-1.1	234	1	100.0	10
24/01/21	9:20	-0.5	-0.5	-0.6	90	-1.9	5.0	E	0.83	10.0	E	-3.3	-0.6	-3.4	-5.2	997.2	0.00	0.0	25	0.36	26	0.0	0.00	0.0	0.131	0.000	20.3	39	5.9	18.9	7.68	 .0732	0.00	-1.1	-1.1	234	1	100.0	10
24/01/21	9:30	-0.4	-0.4	-0.5	90	-1.9	5.0	E	0.83	10.0	E	-3.3	-0.6	-3.4	-5.2	996.9	0.00	0.0	22	0.32	25	0.0	0.00	0.0	0.130	0.000	20.3	39	5.9	18.9	7.68	 .0732	0.00	-1.1	-1.1	231	1	100.0	10
24/01/21	9:40	-0.4	-0.4	-0.4	89	-2.0	5.0	E	0.83	10.0	ENE	-3.2	-0.5	-3.3	-5.0	996.9	0.00	0.0	26	0.37	26	0.0	0.00	0.0	0.130	0.000	20.3	38	5.5	18.8	7.55	 .0733	0.00	-1.1	-1.1	232	1	100.0	10
24/01/21	9:50	-0.4	-0.4	-0.4	89	-2.0	4.0	E	0.67	9.0	E	-2.6	-0.5	-2.7	-3.6	996.9	0.00	0.0	27	0.39	28	0.0	0.00	0.0	0.130	0.000	20.3	38	5.5	18.8	7.55	 .0733	0.00	-1.1	-1.1	231	1	100.0	10
24/01/21	10:00	-0.3	-0.3	-0.4	89	-1.9	3.0	ESE	0.50	5.0	ESE	-1.9	-0.4	-2.0	-3.1	996.9	0.00	0.0	20	0.29	28	0.0	0.00	0.0	0.130	0.000	20.3	38	5.5	18.8	7.55	 .0733	0.03	-1.1	-0.6	235	1	100.0	10
24/01/21	10:10	-0.2	-0.2	-0.3	89	-1.8	4.0	E	0.67	9.0	E	-2.4	-0.3	-2.6	-3.8	996.7	0.00	0.0	14	0.20	21	0.0	0.00	0.0	0.129	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	-1.1	-0.6	232	1	100.0	10
24/01/21	10:20	-0.2	-0.1	-0.2	89	-1.8	4.0	ESE	0.67	9.0	ENE	-2.4	-0.2	-2.4	-3.3	997.0	0.00	0.0	26	0.37	28	0.0	0.00	0.0	0.128	0.000	20.3	38	5.5	18.8	7.55	 .0733	0.00	-0.6	-0.6	232	1	100.0	10
24/01/21	10:30	-0.1	-0.1	-0.2	89	-1.7	4.0	SE	0.67	10.0	SE	-2.3	-0.2	-2.4	-3.2	997.1	0.00	0.0	30	0.43	37	0.0	0.00	0.0	0.128	0.000	20.2	38	5.4	18.8	7.55	 .0733	0.00	-0.6	-0.6	233	1	100.0	10
24/01/21	10:40	-0.1	-0.1	-0.1	89	-1.7	3.0	ESE	0.50	10.0	SE	-1.6	-0.1	-1.6	-2.4	997.0	0.00	0.0	31	0.44	37	0.0	0.00	0.0	0.128	0.000	20.2	38	5.4	18.7	7.55	 .0733	0.00	-0.6	-0.6	234	1	100.0	10
24/01/21	10:50	-0.1	-0.1	-0.1	89	-1.7	4.0	ESE	0.67	10.0	SE	-2.3	-0.2	-2.4	-3.4	997.0	0.00	0.0	24	0.34	28	0.0	0.00	0.0	0.128	0.000	20.2	38	5.4	18.7	7.55	 .0733	0.00	-0.6	-0.6	233	1	100.0	10
24/01/21	11:00	-0.2	-0.1	-0.2	89	-1.8	3.0	ESE	0.50	10.0	ESE	-1.7	-0.2	-1.7	-2.9	996.8	0.00	0.0	15	0.22	21	0.0	0.00	0.0	0.128	0.000	20.1	38	5.3	18.7	7.55	 .0733	0.03	-0.6	-0.6	235	1	100.0	10
24/01/21	11:10	-0.2	-0.1	-0.2	89	-1.8	3.0	ESE	0.50	5.0	ESE	-1.7	-0.2	-1.7	-3.1	996.7	0.00	0.0	12	0.17	14	0.0	0.00	0.0	0.128	0.000	20.1	38	5.3	18.7	7.55	 .0733	0.00	-0.6	-0.6	233	1	100.0	10
24/01/21	11:20	-0.2	-0.2	-0.2	90	-1.6	3.0	ESE	0.50	7.0	ESE	-1.7	-0.2	-1.7	-2.9	996.6	0.00	0.0	16	0.23	21	0.0	0.00	0.0	0.128	0.000	20.1	38	5.3	18.7	7.55	 .0733	0.00	-0.6	-0.6	233	1	100.0	10
24/01/21	11:30	-0.1	-0.1	-0.2	90	-1.6	4.0	ESE	0.67	8.0	ESE	-2.3	-0.2	-2.4	-3.5	996.4	0.00	0.0	19	0.27	21	0.0	0.00	0.0	0.128	0.000	20.2	38	5.4	18.7	7.55	 .0732	0.00	0.0	0.0	232	1	100.0	10
24/01/21	11:40	-0.1	-0.1	-0.2	91	-1.4	5.0	E	0.83	11.0	E	-2.9	-0.2	-2.9	-4.1	996.3	0.00	0.0	17	0.24	18	0.0	0.00	0.0	0.128	0.000	20.2	38	5.4	18.7	7.55	 .0732	0.00	0.0	0.0	232	1	100.0	10
24/01/21	11:50	-0.1	-0.1	-0.1	91	-1.3	6.0	E	1.00	11.0	E	-3.3	-0.1	-3.3	-4.3	996.3	0.00	0.0	23	0.33	26	0.0	0.00	0.0	0.128	0.000	20.1	38	5.3	18.7	7.55	 .0733	0.00	0.0	0.0	232	1	100.0	10
24/01/21	12:00	-0.1	0.0	-0.1	91	-1.3	4.0	E	0.67	10.0	E	-2.2	-0.1	-2.3	-3.2	996.3	0.00	0.0	26	0.37	28	0.0	0.00	0.0	0.128	0.000	20.1	38	5.3	18.6	7.55	 .0733	0.00	0.0	0.0	234	1	100.0	10
24/01/21	12:10	0.0	0.0	-0.1	91	-1.3	4.0	ESE	0.67	10.0	E	-2.2	-0.1	-2.2	-3.1	996.2	0.00	0.0	28	0.40	33	0.0	0.00	0.0	0.127	0.000	20.0	37	4.9	18.4	7.35	 .0733	0.00	0.0	0.0	235	1	100.0	10
24/01/21	12:20	-0.1	0.0	-0.1	91	-1.3	4.0	ESE	0.67	7.0	ESE	-2.2	-0.1	-2.3	-3.4	996.2	0.00	0.0	20	0.29	25	0.0	0.00	0.0	0.128	0.000	20.0	37	4.9	18.4	7.35	 .0733	0.00	0.0	0.0	233	1	100.0	10
24/01/21	12:30	0.0	0.0	-0.1	91	-1.3	3.0	ESE	0.50	6.0	SE	-1.5	-0.1	-1.6	-2.7	996.2	0.00	0.0	19	0.27	21	0.0	0.00	0.0	0.127	0.000	20.0	38	5.2	18.6	7.55	 .0733	0.00	0.0	0.0	232	1	100.0	10
24/01/21	12:40	0.1	0.1	-0.1	92	-1.1	2.0	ESE	0.33	4.0	ESE	-0.5	0.0	-0.6	-1.6	996.2	0.00	0.0	22	0.32	23	0.0	0.00	0.0	0.127	0.000	20.1	38	5.3	18.6	7.55	 .0733	0.00	0.0	0.0	234	1	100.0	10
24/01/21	12:50	0.1	0.2	0.1	92	-1.0	2.0	ESE	0.33	7.0	SE	-0.4	0.1	-0.5	-1.5	996.1	0.00	0.0	23	0.33	25	0.0	0.00	0.0	0.127	0.000	20.1	38	5.3	18.7	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	13:00	0.2	0.2	0.1	92	-0.9	2.0	SE	0.33	6.0	SE	-0.3	0.2	-0.4	-1.3	996.0	0.00	0.0	24	0.34	25	0.0	0.00	0.0	0.126	0.000	20.2	38	5.4	18.7	7.55	 .0732	0.00	0.0	0.0	232	1	100.0	10
24/01/21	13:10	0.3	0.3	0.2	92	-0.8	2.0	E	0.33	5.0	E	-0.2	0.3	-0.3	-1.3	995.9	0.00	0.0	20	0.29	23	0.0	0.00	0.0	0.125	0.000	20.2	38	5.4	18.7	7.55	 .0732	0.00	0.0	0.0	231	1	100.0	10
24/01/21	13:20	0.3	0.4	0.3	92	-0.8	2.0	E	0.33	4.0	E	-0.2	0.3	-0.3	-1.4	995.8	0.00	0.0	17	0.24	18	0.0	0.00	0.0	0.125	0.000	20.2	38	5.4	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	13:30	0.4	0.4	0.3	92	-0.8	2.0	E	0.33	4.0	E	-0.2	0.3	-0.2	-1.3	995.7	0.00	0.0	17	0.24	18	0.0	0.00	0.0	0.125	0.000	20.2	38	5.4	18.8	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	13:40	0.4	0.4	0.4	92	-0.7	3.0	E	0.50	5.0	E	-1.0	0.4	-1.1	-2.1	995.7	0.00	0.0	20	0.29	21	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	13:50	0.4	0.5	0.4	92	-0.7	2.0	E	0.33	5.0	E	-0.1	0.4	-0.2	-1.2	995.6	0.00	0.0	20	0.29	21	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	14:00	0.4	0.5	0.4	92	-0.7	3.0	E	0.50	9.0	E	-1.0	0.4	-1.1	-2.2	995.6	0.00	0.0	16	0.23	21	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	231	1	100.0	10
24/01/21	14:10	0.4	0.5	0.4	92	-0.7	3.0	E	0.50	5.0	E	-1.0	0.4	-1.1	-2.7	995.5	0.00	0.0	13	0.19	14	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	14:20	0.5	0.5	0.4	92	-0.6	3.0	E	0.50	5.0	E	-0.9	0.4	-1.1	-2.7	995.5	0.00	0.0	16	0.23	18	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	14:30	0.5	0.5	0.5	92	-0.6	3.0	E	0.50	6.0	E	-0.9	0.4	-1.1	-2.7	995.6	0.00	0.0	18	0.26	18	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	14:40	0.5	0.6	0.5	92	-0.6	3.0	E	0.50	6.0	E	-0.9	0.4	-1.1	-2.7	995.5	0.00	0.0	18	0.26	19	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	230	1	100.0	10
24/01/21	14:50	0.5	0.6	0.5	92	-0.6	3.0	E	0.50	7.0	E	-0.9	0.4	-1.1	-2.7	995.6	0.00	0.0	17	0.24	18	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	15:00	0.5	0.6	0.4	92	-0.6	3.0	E	0.50	7.0	E	-0.9	0.4	-1.1	-2.7	995.6	0.00	0.0	16	0.23	16	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	15:10	0.5	0.6	0.5	92	-0.6	3.0	E	0.50	5.0	E	-0.9	0.4	-1.1	-2.7	995.7	0.00	0.0	15	0.22	16	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	231	1	100.0	10
24/01/21	15:20	0.5	0.6	0.4	92	-0.6	3.0	E	0.50	7.0	E	-0.9	0.4	-1.1	-2.8	995.7	0.00	0.0	12	0.17	12	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	232	1	100.0	10
24/01/21	15:30	0.5	0.5	0.4	92	-0.6	3.0	E	0.50	6.0	E	-0.9	0.4	-1.1	-2.8	995.8	0.00	0.0	9	0.13	11	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	15:40	0.4	0.5	0.4	92	-0.7	3.0	E	0.50	6.0	E	-1.0	0.4	-1.1	-2.8	995.9	0.00	0.0	7	0.10	7	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	15:50	0.4	0.4	0.4	92	-0.7	3.0	E	0.50	7.0	E	-1.0	0.4	-1.1	-2.8	996.0	0.00	0.0	7	0.10	7	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	16:00	0.4	0.4	0.4	92	-0.7	3.0	E	0.50	6.0	E	-1.0	0.4	-1.1	-2.8	996.0	0.00	0.0	5	0.07	5	0.0	0.00	0.0	0.124	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	227	1	99.6	10
24/01/21	16:10	0.4	0.4	0.4	92	-0.8	4.0	E	0.67	6.0	E	-1.7	0.3	-1.8	-3.6	996.0	0.00	0.0	2	0.03	5	0.0	0.00	0.0	0.125	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	16:20	0.4	0.4	0.3	92	-0.8	3.0	E	0.50	6.0	E	-1.1	0.3	-1.1	-2.9	996.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	16:30	0.4	0.4	0.3	93	-0.6	4.0	ENE	0.67	8.0	ENE	-1.7	0.3	-1.8	-3.6	996.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	16:40	0.4	0.4	0.3	93	-0.6	4.0	ENE	0.67	9.0	ENE	-1.7	0.3	-1.8	-3.6	996.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.3	38	5.5	18.8	7.55	 .0732	0.00	0.0	0.0	235	1	100.0	10
24/01/21	16:50	0.3	0.4	0.3	93	-0.7	4.0	ENE	0.67	8.0	ENE	-1.8	0.3	-1.8	-3.7	996.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	17:00	0.3	0.3	0.3	92	-0.9	3.0	NE	0.50	7.0	NE	-1.2	0.2	-1.2	-3.1	996.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	230	1	100.0	10
24/01/21	17:10	0.2	0.3	0.2	92	-0.9	4.0	NE	0.67	8.0	ENE	-1.9	0.2	-2.0	-3.8	996.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	231	1	100.0	10
24/01/21	17:20	0.2	0.2	0.2	92	-1.0	4.0	NE	0.67	9.0	NE	-2.0	0.1	-2.1	-3.9	996.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	232	1	100.0	10
24/01/21	17:30	0.2	0.2	0.2	93	-0.8	3.0	NE	0.50	9.0	NE	-1.2	0.2	-1.3	-3.1	996.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	230	1	100.0	10
24/01/21	17:40	0.2	0.2	0.2	93	-0.8	3.0	NE	0.50	6.0	NE	-1.2	0.2	-1.3	-3.1	996.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	232	1	100.0	10
24/01/21	17:50	0.2	0.2	0.2	93	-0.8	5.0	NNE	0.83	9.0	NE	-2.5	0.2	-2.6	-4.4	996.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	18:00	0.2	0.2	0.2	93	-0.8	4.0	NNE	0.67	11.0	NNE	-1.9	0.2	-2.0	-3.8	996.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	234	1	100.0	10
24/01/21	18:10	0.2	0.3	0.2	93	-0.8	6.0	NE	1.00	14.0	NNE	-2.9	0.2	-3.0	-4.8	997.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.3	38	5.5	18.9	7.55	 .0732	0.00	0.0	0.0	232	1	100.0	10
24/01/21	18:20	0.2	0.3	0.2	93	-0.8	5.0	NE	0.83	12.0	NE	-2.5	0.2	-2.6	-4.4	997.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.4	38	5.6	18.9	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	18:30	0.3	0.3	0.2	93	-0.7	6.0	NNE	1.00	11.0	NNE	-2.8	0.3	-2.9	-4.7	997.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.4	38	5.6	18.9	7.55	 .0732	0.00	0.0	0.0	233	1	100.0	10
24/01/21	18:40	0.3	0.3	0.3	93	-0.7	7.0	NE	1.17	15.0	NNE	-3.3	0.2	-3.3	-5.2	997.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.4	38	5.6	18.9	7.55	 .0733	0.00	0.0	0.0	232	1	100.0	10
24/01/21	18:50	0.3	0.3	0.2	93	-0.7	8.0	NE	1.33	19.0	NE	-3.6	0.2	-3.7	-5.4	997.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	20.4	38	5.6	18.9	7.55	 .0733	0.00	0.0	0.0	233	1	100.0	10
24/01/21	19:00	0.2	0.3	0.2	93	-0.8	7.0	NNE	1.17	19.0	NE	-3.3	0.2	-3.4	-5.2	997.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.4	38	5.6	18.9	7.55	 .0733	0.00	0.0	0.0	234	1	100.0	10
24/01/21	19:10	0.2	0.2	0.2	93	-0.8	7.0	NNE	1.17	15.0	NNE	-3.3	0.2	-3.4	-5.2	998.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.126	0.000	20.4	38	5.6	18.9	7.55	 .0733	0.00	0.0	0.0	234	1	100.0	10
